"elec_rep16_win","fips_state","elec_rep12_win","elec_voting_participation","elec_voting_power","demo_sex_ratio","demo_population_density","demo_median_age","demo_age_dependency_ratio","population_white","population_african_american","population_native","population_asian","population_other","population_latino","population_homnogenity_index","finance_gini_coef","finance_median_earning","poverty_children","poverty_child_living_in_families","poverty_below_federal_threshold","poverty_adult","demo_unemployment","occupation_management","occupation_service","occupation_sale","occupation_agriculture","occupcation_maintainance","occupation_transportation","education_less_than_high_school","education_at_least_bachelor","education_graduate_degree","education_school_enrollment","education_preschool_enrollment","demo_uninsured","healthcare_life_expectancy","health_infant_mortality","health_hiv","health_sti","health_poor_physiscal_health_days","health_poor_mental_health_days","health_children_with_single_parent","health_adult_smoking","health_adult_obesity","health_diabetes","health_low_birth_weight","health_teen_birth","health_injury","demo_violent_crime","demo_homicide","weather_winter_prcp","weather_winter_tavg"
TRUE,"36",FALSE,50.438224484026,0.0804586244518179,95.2,37.9653674117184,36.1,53.4,93.7,1.4,0.3,0.8,1.5,2.2,0.8872375,0.423,24871,21.5,15.7,14.1,7.2,0.064,33.6,18.9,25.8,1.5,7.4,12.8,10.9,24.3,9.3,82.2,61.7,0.09,78.2602049180328,7.8,73.395,400.2,3.4,3.6,0.358,0.153,0.277,0.078,0.07,17.6,45.8,136.68,3.03640681003584,8.76,21.9
TRUE,"36",TRUE,49.5678306428021,0.0764160131743264,100.6,12.5541283828531,46.4,65.8,93.2,1.4,0.2,0.8,1.2,3.3,0.8718625,0.414,24931,25.6,18.3,13.3,9.4,0.065,30,20.2,20.6,2.4,10.4,16.4,13,19.1,8.1,74.4,49.7,0.121,78.4812662013958,5.85819101834282,121.779,255.9,3.4,3.6,0.345,0.148,0.258,0.1,0.07,18.1,60.6,140.29,3.03640681003584,9.58633333333333,24.2722222222222
TRUE,"36",FALSE,55.7983761840325,0.507191914890549,98.9,144.092821283153,41.2,55.3,74.6,9.2,0.2,3.5,2.1,10.5,0.591576,0.42,34327,14.3,11.1,8.4,6.5,0.053,39.6,18.9,23.1,0.2,10,8.2,10.9,32,13.9,83.4,56.2,0.094,79.8492156862745,5,448.899,276.8,3.1,3.3,0.253,0.134,0.249,0.088,0.07,12.1,51.1,234.78,3.3,10.0737222222222,27.02
FALSE,"36",FALSE,58.9384966090745,1.69820423740423,93.7,341.256192042993,40.4,59.1,77.7,13,0.6,2.6,1.6,4.5,0.63873275,0.458,29406,24,20.5,14,8.2,0.061,36.6,17.8,27.4,0.1,6.4,11.6,11.6,29.1,12.7,81.3,57.8,0.084,77.9403562209603,8.3,259.664,532.3,3.5,3.7,0.383,0.154,0.265,0.095,0.08,24.9,50.8,468.14,6.3,9.456,26
TRUE,"36",FALSE,53.7023354428347,0.068539891202662,108.9,8.37352115276706,45.9,60.9,92.9,2.5,0.3,0.7,1.1,2.5,0.84096375,0.422,26908,25.7,19.2,12.9,7.7,0.069,33.4,22.9,18.3,1.1,12.4,11.9,11.3,25.5,10.5,78.3,52.6,0.111,79.3113738630924,5.85819101834282,306.06,177.1,3.3,3.4,0.335,0.143,0.285,0.094,0.09,19.8,62.3,121.61,3.03640681003584,8.02,18.9333333333333
TRUE,"36",FALSE,39.8140975987607,0.065329582247007,122.7,12.1533923714356,39.8,53.3,82.6,5.5,7.3,0.4,1.3,2.9,0.68603625,0.42,24840,24.7,16.9,14.4,11.5,0.073,30.2,25.4,21.2,1.2,11,11,16.7,17.3,7.9,72.8,41.9,0.129,78.5037224966322,5.85819101834282,736.847,196.9,3.8,3.8,0.372,0.182,0.298,0.094,0.08,28.9,54.6,104.99,3.03640681003584,7.37,16.7
TRUE,"36",TRUE,46.4176865006799,0.081176126453401,99.4,42.5525991145618,42.8,62.3,93.8,1.8,0.2,0.6,1.4,2.3,0.880884,0.439,26532,27.3,25.3,17.2,9.6,0.076,27.1,19,24.4,0.4,10.1,18.9,16.8,14.3,5.6,74.7,41.4,0.104,78.3882447342026,5.1,149.416,287.7,3.5,3.7,0.443,0.165,0.287,0.094,0.08,29.5,46.8,142.09,3.03640681003584,9.36666666666667,20.45
TRUE,"36",TRUE,53.4067119887774,0.101458883035298,99.2,46.5717161815347,42.7,61.2,91.5,2.5,1.1,0.6,1.6,2.7,0.8524825,0.407,27471,18.9,16.4,11.7,10.3,0.055,30.2,18.2,22.9,1.3,10.4,16.9,9.6,20.2,8,76.5,56.8,0.1,78.3644176706827,6.4,127.359,321.8,3.3,3.6,0.28,0.149,0.295,0.088,0.06,22.3,55.1,172.07,3.03640681003584,6.52,26.15
TRUE,"36",TRUE,53.418107570236,0.0847390363926912,107.2,28.823364158849,45.2,59.2,87.1,5.3,0.2,0.8,1.7,4.9,0.76364975,0.431,27750,17.1,17.2,13.2,8.8,0.067,31.1,20.5,25.9,0.6,11,10.8,14.3,19.2,8.4,64.8,37.9,0.105,77.9020849420849,5.85819101834282,395.664,254.8,3.3,3.5,0.314,0.148,0.296,0.094,0.09,23.3,62.5,206.76,3.03640681003584,11.6533333333333,24.0666666666667
TRUE,"36",TRUE,78.4723972775397,0.0127633356053052,102.2,1.07014966750163,51.9,71.1,96.4,0.7,0.2,0.5,1.1,1.1,0.927711,0.419,31146,0.9,6.9,9.5,6.3,0.073,30.4,20.7,20.7,1.3,17.8,9.2,11.4,25.9,12,74.7,65.5,0.13,79.2507814045499,5.85819101834282,117.014,290.532258064516,3,3.3,0.248,0.126,0.28,0.103,0.05,18.2,79,41.34,3.03640681003584,10.6866666666667,19.1333333333333
TRUE,"36",TRUE,50.2357307653727,0.102664286397958,97.4,17.5162582985866,42.9,65.8,95.6,1,0.2,0.5,1.1,1.6,0.9172475,0.411,26576,20.6,18.2,12.8,10.4,0.068,30.5,18.4,25.5,0.8,9.2,15.6,13.6,18.2,7.4,76.6,38.3,0.11,79.1539209726444,6.3,100.169,283.7,3.6,3.6,0.354,0.163,0.298,0.094,0.07,24.7,50.3,239.18,3.03640681003584,11.53,17.4
TRUE,"36",TRUE,40.9622245420027,0.146403208414468,108.4,36.2021634430161,31.8,58.1,85.8,4.7,0.4,1.3,2.6,5.3,0.749292,0.42,26255,23.3,20.7,14.4,10.4,0.076,29.3,20.6,26.3,0.6,11.2,12.1,12.2,20.2,8.5,66.4,41,0.103,77.8931094049904,7,310.158,576.2,3.5,3.6,0.313,0.162,0.274,0.076,0.07,44.8,57.1,175.62,2.1,8.78,22.2
FALSE,"36",FALSE,45.6148413358001,2.99519775556891,90,14149.8853597465,34.4,54.6,35.7,31.9,0.2,10.4,2,19.8,0.28493275,0.499,31282,33.4,31.7,22,23.1,0.077,35.3,23.3,24.3,0.1,7.2,9.9,22.2,28.8,10.8,77.3,63.8,0.148,79.69,4.9,1268.298,694.1,4,3.9,0.391,0.157,0.223,0.11,0.08,27.7,31.9,632.75,7.4,9.99,35.6
TRUE,"36",TRUE,51.3568918391253,0.0431403203466178,102.3,8.21589801503656,41.4,65.8,96.8,0.6,0.2,0.3,0.8,1.3,0.936327,0.396,26398,19.6,22.9,14.6,7.8,0.078,29.7,18.9,18.2,3.4,14.1,15.8,14,14.4,6,73.6,35.8,0.121,78.9027434503213,5.85819101834282,35.4,216.7,3.3,3.5,0.227,0.153,0.272,0.089,0.07,29.4,61.2,93.24,3.03640681003584,12.1225,19.8
TRUE,"36",TRUE,51.8627583935525,0.109757306185037,100.4,39.603183544699,40.1,52.3,92.2,2.3,0.2,1.2,1.3,2.8,0.852619,0.392,25226,16.3,13.4,11.9,5.3,0.058,33.4,17.3,23.2,1.8,10.7,13.6,11.3,23.4,9.9,81.4,51.4,0.091,79.5589620758483,4.41451612903226,312.694,188.2,3.3,3.6,0.337,0.149,0.299,0.085,0.06,12.1,50.1,75.83,3.03640681003584,5.068,26.92
TRUE,"36",FALSE,49.4935080950619,0.115185721328443,96.9,42.7037622794034,40.8,56.3,93.8,1.7,0.6,0.8,1.2,1.8,0.8890615,0.411,26682,19.6,13.6,9.8,6.2,0.064,35,17.2,24.1,1.2,9.4,13.1,11.5,23.7,9.9,80.6,44.7,0.087,79.4826053834434,3.91451612903226,69.282,251.4,3.3,3.5,0.288,0.15,0.294,0.082,0.06,16.1,51,75.02,3.03640681003584,10.18,21.9
FALSE,"36",FALSE,59.3372546300987,1.36863711802562,93.5,440.239761766556,38.5,58,72.8,14.4,0.2,3.2,2,7.3,0.57677125,0.452,29762,21.9,19.2,13.7,7.7,0.058,41.2,16.3,25.3,0.1,6.1,11,11.6,34.8,15.1,81.6,54.5,0.094,79.5828165374677,7.6,339.256,612.7,3.2,3.6,0.403,0.152,0.272,0.091,0.08,25.6,48.9,363.48,5.9,6.99,27
TRUE,"36",TRUE,48.1085656843553,0.074562808004523,96.9,47.686704907012,41,67.3,85.1,1.4,0.2,0.7,1.3,11.3,0.75632,0.422,27861,30.5,24.4,14.9,9.8,0.075,29.4,17.9,23.6,1.1,11.1,16.9,17.3,15.9,7,74.8,37.7,0.115,77.9557948197054,6.1,152.942,254.3,3.6,3.8,0.375,0.158,0.251,0.098,0.07,37.5,56.4,129.19,3.03640681003584,8.98,22.4375
FALSE,"36",FALSE,59.9790551375615,2.32942559829417,94.1,1836.98348319126,41.3,62.4,65.5,10.5,0.1,7.6,1.7,14.6,0.4879215,0.448,43376,7,6,5,4.8,0.048,43.2,15.2,27.3,0.1,6.8,7.4,10.3,40.9,18.2,85.7,67.5,0.103,81.5437506439979,4.4,255.763,244.7,3,2.9,0.202,0.12,0.227,0.088,0.08,10.4,39.4,173.38,2.5,10.204,33.96
FALSE,"36",FALSE,51.8392547210909,2.45896955967715,89.5,27559.8905815311,36.6,40.4,48,12.9,0.1,11.2,2.3,25.4,0.33049075,0.601,46077,20.2,26.2,17.8,18.8,0.061,57.5,13.9,21.9,0.1,2,4.8,15.4,57,27.2,73.8,68.6,0.109,81.5411873350923,3.9,2295.831,705.7,3.5,3.5,0.414,0.132,0.147,0.089,0.09,20.7,31.8,620.06,3.2,10.1133333333333,34.7333333333333
TRUE,"36",FALSE,53.4105773500222,0.364954318096701,94.7,158.289179503585,42.6,60,87.3,6.7,1,0.8,2,2.2,0.777807,0.427,27946,23.5,18.5,12.8,7.9,0.069,29.9,18.3,27.7,0.3,8.8,14.9,11.6,19.6,8.4,77.8,42.1,0.102,77.534196199281,6.3,99.577,386.8,3.4,3.5,0.38,0.158,0.302,0.092,0.08,26,57.1,377.52,2.7,7.12,27.15
TRUE,"36",TRUE,49.1585775197315,0.35547099164149,99.2,74.3773637432343,41.2,62.7,84.8,5.8,0.2,2.8,1.7,4.6,0.7453,0.432,27171,30.1,24.6,14.9,8,0.061,34.7,19,25.5,0.4,7.8,12.6,14,21.5,8.6,78.2,47.3,0.101,78.4553012048193,6.7,346.3,370.4,3.4,3.6,0.386,0.158,0.304,0.094,0.08,29.5,48.5,245.34,3.8,10.6114333333333,19.65
FALSE,"36",FALSE,58.5094616261822,0.839342041474867,93.4,232.291348274795,38.8,58.9,79.2,10.4,0.7,3.1,2.5,4,0.66232875,0.453,29672,23.6,19.2,13.6,7.7,0.056,38.7,17,27.3,0.3,6.9,9.8,10.7,32,13.8,81.4,52.1,0.105,79.2574146845915,6.7,236.946,516.9,3.4,3.6,0.373,0.158,0.278,0.086,0.08,26.1,55.2,357.06,5,9.08333333333333,21.9
TRUE,"36",TRUE,56.6891355596887,0.19619784732434,96.3,65.4580486301075,43.1,62.3,91.8,2.1,0.2,1,1.4,3.4,0.85088725,0.43,30366,15.6,11.8,8.7,6.2,0.053,38.9,16.2,23.3,0.8,8.7,12.2,8.5,31,12.6,80.4,47.8,0.088,79.3125012735609,6,97.326,301.3,3.1,3.5,0.315,0.139,0.295,0.085,0.07,17.6,50.1,131.51,2,6.176,27.23
TRUE,"36",FALSE,54.1460033882643,0.57657640844936,100.2,178.562392363886,36.8,62.3,68.2,9.1,0.2,2.3,2.1,18,0.51958025,0.408,34452,22.4,17.2,11.1,7.8,0.055,35.8,17.9,26.1,0.6,9.4,10.2,13.3,27.7,11.7,82.7,60,0.105,79.3316983016983,5.7,322.896,292.9,3.5,3.5,0.23,0.145,0.261,0.09,0.07,21.8,43.9,276.78,3.3,9.332,26.989
TRUE,"36",TRUE,44.862721171446,0.060294768201612,99,41.6476965162236,42.2,56.8,87.8,5.5,0.5,0.4,1.7,4.1,0.77027125,0.384,25946,14.3,15.6,12.1,7.6,0.076,27.2,17.1,21.9,1.6,11.5,20.7,15.8,15.1,5.5,76.2,51.7,0.11,78.2041708542714,6.7,950.236,303.5,3.6,3.7,0.429,0.16,0.306,0.093,0.07,27.6,47.8,173.12,3.03640681003584,7.95,27.5
TRUE,"36",FALSE,47.6455566359294,0.182823610014829,100.3,49.1662223694091,39.2,55.6,95.1,0.7,0.4,0.6,1.2,2.1,0.90973325,0.42,25018,26.3,20,15.3,8.3,0.08,27,17.8,24.7,0.5,12.9,17,13.7,15.7,6.1,80.9,39.6,0.102,77.9231003494758,5.7,88.526,306.5,3.6,3.8,0.368,0.162,0.293,0.088,0.07,28.6,62.2,155.98,1.6,10.678,22.05
TRUE,"36",FALSE,48.2018410910761,0.0989701760926637,94.8,23.6660469624189,41.6,54.2,92.7,1.5,0.2,1.1,1.4,3.1,0.867143,0.431,21160,17.1,17.5,14.9,8,0.057,34.2,21,23.2,0.7,9.1,11.8,11.7,25.5,11,81.6,52.8,0.122,78.9994045174538,5.11935483870968,109.963,343.5,3.5,3.7,0.316,0.16,0.255,0.088,0.06,10.7,46.2,175.89,3.03640681003584,8.54666666666667,21.2666666666667
TRUE,"36",TRUE,60.6162089752177,0.181815007201175,99.4,166.785088303977,42.8,56.4,82.9,2.1,0.1,1.8,1.3,11.7,0.71094375,0.407,43224,3.1,4.3,7,8.8,0.049,42.8,14.6,26.2,0.3,9.5,6.6,6.3,38,16,85,70.6,0.091,80.5494182547643,3.2,147.555,108.4,2.9,3.1,0.148,0.125,0.272,0.081,0.08,5.5,39.3,59.13,1.25322580645161,10.765,29.15
FALSE,"36",FALSE,43.5152998525465,2.44049490813924,94.1,8186.28284357695,37.7,51.2,27.6,17.7,0.3,22.8,4,27.5,0.2403985,0.433,31854,17.8,17.9,13,12.8,0.064,31.1,23.2,25.9,0.1,8.6,11.1,20,29.5,10.3,77.9,53.1,0.192,81.311895929933,4.7,844.292,488,3.6,3.7,0.339,0.119,0.238,0.105,0.08,21.5,30.7,632.64,3.7,9.14,35.1
TRUE,"36",FALSE,54.8023600722208,0.278759777643656,97.5,94.6271751614097,39.8,54.2,85.7,6,0.2,2.2,2.2,3.8,0.75818625,0.412,30930,24.2,17.2,11.7,9.3,0.053,37.3,15.6,28.3,0.2,8.4,10.2,10.8,26.7,11.8,78.3,55.2,0.084,78.183164556962,5.6,184.425,371,3.3,3.4,0.344,0.15,0.236,0.083,0.07,24.6,44.4,310.09,2.1,8.266,24.3333333333333
TRUE,"36",FALSE,46.2771417765745,0.63212336340621,93.8,3125.31849764469,39.3,57.6,64,9.5,0.1,7.4,1.7,17.3,0.47044,0.429,41569,15.6,14.4,10.3,9.9,0.072,36.3,18.8,27.5,0,9.4,8,12.5,28.5,11.3,81,60.4,0.102,79.360257997936,4.3,471.493,305.7,3.3,3.5,0.281,0.146,0.263,0.094,0.08,17,43.1,632.58,3.7,10.06,34.8
FALSE,"36",FALSE,60.8398332633716,0.51104592564191,96.2,713.443853043532,36.3,73,65.3,11.1,0.2,6.1,1.6,15.7,0.4867325,0.442,39645,21.4,17.2,11.3,8.9,0.051,43.6,17.7,24.7,0.1,7.4,6.6,12.1,40.7,18.2,83.2,63.1,0.113,81.4779102956167,4.3,271.885,234.8,3.2,3.5,0.173,0.143,0.209,0.099,0.06,14.6,29.9,159.51,1,10.3049666666667,29.15
TRUE,"36",FALSE,42.9854368932039,0.152483525376455,103.6,16.1349272290769,37.8,55.3,92.9,2,0.9,1,1.3,1.9,0.8660895,0.417,20839,30.8,23.5,16.9,10.3,0.077,30.7,22.1,23.8,1.8,10.5,11,14.2,18.7,8.6,81.4,44,0.121,77.6113359528487,7.1,278.519,198.7,3.7,3.8,0.349,0.176,0.286,0.088,0.07,21.9,49.6,123,1.7,7.44833333333333,18.7666666666667
TRUE,"36",FALSE,61.7151079473336,0.432592206783087,97.3,106.668305780498,41.8,58.1,92.7,1.4,0.1,1.8,1.6,2.4,0.86792575,0.408,35990,8.5,6.9,6.4,6.6,0.046,40.9,15.8,26,0.3,7.9,9.1,8.2,34.6,14.8,80,52.4,0.072,80.4896147997973,3.8,122.55,208.4,2.9,3.3,0.245,0.137,0.256,0.079,0.07,13.4,37.6,64.93,0.8,9.85,23.5
FALSE,"36",FALSE,56.0874484974648,0.266226042678857,94.5,292.236860040408,39.9,59.9,77.2,8.7,0.3,3.2,4.9,5.7,0.632479,0.422,31426,23.3,16.2,11.1,7.2,0.054,37.8,17.6,27.9,0.1,6.4,10.2,10,28.7,13,79.9,48.4,0.096,79.1935475578406,7.2,302.958,454.5,3.3,3.6,0.347,0.153,0.26,0.089,0.09,27.9,43,457.04,4.6,7.82,24.35
TRUE,"36",TRUE,51.5596330275229,0.0541488510566224,99.9,19.8155366213166,43.3,57.7,93.9,1.2,0.2,0.7,1.3,2.8,0.89017625,0.408,26788,25.3,13.4,11.4,9.8,0.066,31.2,17.8,23.8,1.4,13.3,12.5,13.5,21,8.7,80.1,36.2,0.107,79.6139069534767,5.85819101834282,121.938,233.7,3.3,3.5,0.263,0.148,0.269,0.091,0.07,15.4,43.2,51.83,3.03640681003584,7.615,24.5
TRUE,"36",TRUE,55.6801093643199,0.0333986931708372,101.2,21.6491589373486,45.5,62.9,96.2,0.8,0.2,0.3,1.2,1.3,0.913525,0.377,27297,14.8,10.8,8.3,5,0.069,31.4,19.8,23.6,1.2,10.4,13.7,12.6,17.4,7.8,79.7,47.2,0.108,77.7532007952286,5.85819101834282,99.844,140.4,3.4,3.6,0.274,0.15,0.3,0.094,0.06,27.6,59.7,85.1,3.03640681003584,6.36,24.8
TRUE,"36",FALSE,47.8174674692715,0.0543907517314419,111.5,41.9182725675487,42.3,59.1,90.8,4.3,0.3,0.7,1.3,2.7,0.820153,0.398,26911,25.9,21.8,13.9,11,0.057,32.4,16.1,23.4,0.7,11.2,16.2,16.3,18.1,6.5,69.1,32.5,0.103,78.8454846335697,5.85819101834282,448.652,274.7,3.4,3.5,0.282,0.154,0.307,0.09,0.06,21.9,59.5,176.28,3.03640681003584,5.93,26.6
TRUE,"36",TRUE,51.1244974591001,0.157977540702864,98.2,27.3952888828853,42,65.5,94.4,1.5,0.2,1.2,1.3,1.4,0.897463,0.429,27310,24.3,17.9,13.5,8.2,0.069,32.9,17.4,21.8,1,10.5,16.4,12.5,19.9,9.5,76.8,37.5,0.113,78.1644298688194,6,88.821,272.6,3.3,3.5,0.339,0.163,0.295,0.094,0.07,30.5,54.8,154.15,1.8,5.85,26.3066666666667
TRUE,"36",FALSE,56.2271088264486,2.43649739698757,97,635.582105312493,40.6,59.8,71.6,6.8,0.2,3.4,1.5,16.5,0.56680725,0.417,39866,7.6,6.9,5.7,5.6,0.053,37.3,16.3,27.1,0.2,9.4,9.7,10.6,31.9,14.2,82.3,58.7,0.107,80.1075634517767,4.4,230.011,225,3.1,3.2,0.239,0.137,0.228,0.09,0.08,15.1,54.8,148.11,2.7,10.8316666666667,33.25
TRUE,"36",FALSE,50.2920353982301,0.116501824999919,104.4,30.4412824698781,42.2,61.1,74.5,8.2,0.3,1.3,2.1,13.6,0.59469925,0.435,28053,24.4,23.4,16.6,7.4,0.067,33.6,20.7,22.5,0.6,12.8,9.8,16.1,20.3,8.8,75.6,51.1,0.144,77.0590215264188,5.5,592.289,316.4,3.8,3.8,0.364,0.159,0.307,0.105,0.09,28.9,70.8,257.78,2.3,10.68,24.25
TRUE,"36",TRUE,55.6891170325277,0.0885151469267375,97.6,37.3734622524085,43.6,65.7,96,0.7,0.1,0.7,1,1.4,0.92108575,0.397,27773,20.5,13.4,9.6,7,0.061,33.8,15,24.5,1.3,9.6,15.8,10.9,22.7,9.1,79.8,55.5,0.094,79.8617004048583,6.5,82.274,231.8,3.1,3.4,0.267,0.142,0.315,0.09,0.07,30,50.4,66.97,3.03640681003584,7.16,25.3052425925926
FALSE,"36",FALSE,50.2933070368404,0.163102554999886,97,84.4806690923005,30.2,37.6,80.2,3.7,0.3,8.5,3,4.2,0.66107475,0.468,21324,14.2,12.3,18.8,5.6,0.043,50,14.8,21.2,0.9,6.2,6.8,7.6,49.7,28.5,89,56.5,0.116,80.4644162436548,3.8,145.527,267.2,3.5,3.6,0.303,0.151,0.237,0.069,0.07,6.6,45.2,117.17,1.8,7,24.8
FALSE,"36",FALSE,55.5102706227584,0.321092395737063,98.9,62.2648429372703,43.1,55.2,81.7,5.5,0.2,1.7,2.2,8.7,0.69314875,0.43,30762,15.8,14.6,11.3,6.9,0.058,37.5,17.5,25.1,0.5,9.4,10,12.5,29.5,13.6,80.3,54.6,0.125,79.168662644545,5.9,435.532,247.5,3.3,3.4,0.309,0.143,0.281,0.091,0.07,16.4,50.9,186.08,1.6,11.246,25.5841666666667
TRUE,"36",FALSE,57.2019803512029,0.121270138301869,96.3,29.0282883012067,45.2,62.7,95.2,0.8,0.2,0.7,1.3,1.8,0.9115885,0.416,28814,15.3,13.7,10,4.7,0.065,33.7,18.3,25.8,1.2,9.6,11.4,10.4,27.3,11.9,79,54.6,0.1,79.75890983189,6,139.354,302.1,3.2,3.5,0.331,0.142,0.26,0.09,0.07,24.8,43.3,164.23,3.03640681003584,8.76,21.2166666666667
TRUE,"36",FALSE,46.5352918656431,0.0946897641517904,107.4,29.1254549666069,42.9,57.8,93.3,2.7,0.2,0.4,1.1,2.3,0.87008225,0.391,26799,22.5,17.8,11.5,6.6,0.06,27.7,18.1,22.8,1.7,11.2,18.5,14.1,16.8,7.3,75.8,54.1,0.109,78.8222661523626,7.2,308.67,203.4,3.3,3.5,0.346,0.154,0.298,0.089,0.08,30.9,57.7,138.26,2.9,8.9575,21.7583333333333
TRUE,"36",TRUE,52.9188747322133,0.153943129448247,97.9,59.0931879323073,43.1,62.4,91,2.9,0.2,0.5,1.7,3.7,0.835082,0.385,28726,18.6,16.8,11.1,7.4,0.062,32.8,16,22.3,1.7,9.8,17.4,13.3,21.5,8.5,78.1,46.7,0.101,78.6851035876705,5.1,155.819,265.7,3.3,3.5,0.334,0.15,0.294,0.091,0.07,28.6,53.6,155.02,3.03640681003584,8.1,27.8
FALSE,"36",FALSE,61.6454356316385,1.59263714290844,93.3,867.560715631046,40.3,62.6,57.4,13.3,0.1,5.4,2,21.8,0.4112715,0.535,42608,13,10.5,8.2,7.1,0.051,45.5,17.3,23.4,0.1,7.5,6.2,12.6,44.5,22.1,83.8,67.9,0.119,81.8668649767201,4.7,459.248,331.1,3.3,3.3,0.271,0.111,0.196,0.095,0.08,14.4,34.6,256.62,2.6,11.1125,32.32
TRUE,"36",TRUE,49.7881678807644,0.0669736868334919,118.1,26.9970291328188,41.1,53.5,90.2,5.3,0.2,0.4,0.9,3,0.8133055,0.387,26923,23.2,15.9,10.9,4.7,0.065,29.3,17.2,22,2.2,13.4,16,14.5,14.8,5.5,73.4,52.3,0.096,78.6173269142595,5.85819101834282,507.305,195.7,3.2,3.4,0.335,0.153,0.263,0.085,0.06,17.7,52.4,94.74,3.03640681003584,8.1,26.3566666666667
TRUE,"36",TRUE,49.4967498427343,0.0387123079939902,95,28.7593180741494,41.5,69.4,96.1,0.8,0.1,0.4,0.9,1.7,0.9277645,0.455,23363,25.1,24.2,14.7,7.4,0.056,31.7,16.5,23.7,1.9,12.4,13.9,16.1,22.1,10.3,73.7,32.9,0.138,78.7423076923077,5.85819101834282,51.997,232.8,3.5,3.7,0.286,0.158,0.253,0.096,0.05,17.9,51.3,66.75,3.03640681003584,5.11,27.2
TRUE,"37",TRUE,60.9008976628418,0.225650623300362,91.1,141.399716005495,39.2,62.8,67.3,18.5,0.4,1.2,1.6,11,0.50557875,0.435,25506,30.3,24.6,16.3,9.5,0.056,30.8,17,25.8,0.4,10.2,15.8,18.6,21.4,6.8,75.9,31.7,0.195,77.2805285190999,7.2,270.563,333.3,3.8,4,0.398,0.189,0.337,0.11,0.09,37.5,59.9,420.93,4.4,10.1275,41.0583333333333
TRUE,"37",TRUE,60.0754611514813,0.0572516542474184,105.1,55.1812043426601,42.1,64.5,87.8,5.4,0.2,1,1.2,4.3,0.78005075,0.446,25870,22.5,20.7,15,15.6,0.055,23.1,13.7,19.9,1.2,9.4,32.7,24.3,11.8,3.6,74.9,35.5,0.174,76.6532569478303,7.68453,105.583,198.1,3.7,3.7,0.294,0.191,0.33,0.105,0.08,41.4,84.3,142.45,6.5,11.845,38.45
TRUE,"37",TRUE,60.4581792148908,0.0168698611346632,98.6,17.9221090652534,47.2,70.7,88.4,1.2,0.2,0.5,0.8,9,0.74133975,0.476,16477,53,34.3,26.2,13.7,0.067,25.3,9.8,19.8,14.9,13.1,17.1,28.6,16.1,5,68.7,30.2,0.251,77.2171601208459,8.70210564102564,247.42537755102,210.5,4,3.9,0.256,0.186,0.257,0.124,0.08,54,94.2,288.218510638298,7.1077386025641,10.775,34.3
FALSE,"37",FALSE,56.0474032764029,0.0374752628639766,110.1,18.9872076951977,39.7,57.2,45.8,48.4,0.5,1,1.2,3,0.45484975,0.442,21480,36.8,32.8,20.5,16.5,0.07,21.8,17.3,19.5,1.7,13,26.7,22.4,8.4,2.2,74.7,54.3,0.19,74.3908519752499,9.93153,433.113,508.5,4.6,4.2,0.581,0.24,0.345,0.144,0.12,57,77.5,477.16,11.3,10.74,42.6
TRUE,"37",TRUE,59.497971123903,0.0419832147045793,97.6,24.5668199122253,46.6,69.4,93.2,0.5,0.2,0.4,0.9,4.8,0.884484,0.447,21567,35.9,24.4,17.8,15.5,0.068,24.7,15.1,24.4,3.2,13.3,19.2,23.2,17.2,6.1,73,53.2,0.234,77.2006477732794,8.70210564102564,42.457,40.6,3.9,3.9,0.292,0.183,0.264,0.115,0.09,53.5,83.2,107.2,7.1077386025641,11.0075,32.85
TRUE,"37",TRUE,54.2815167203022,0.0258324950747685,120.6,27.6505175965941,43.7,55.7,90.1,4,0.4,0.3,0.8,4.5,0.81053825,0.529,19672,31.5,24.2,18.1,10.2,0.064,27.8,21.6,22.9,1.2,14.4,12,18.7,20.3,6,75.4,52.9,0.246,77.1401087941976,8.70210564102564,44.743,68,3.9,3.8,0.202,0.192,0.259,0.106,0.07,25.3,80.1,130.75,7.1077386025641,12.1166666666667,30.0333333333333
TRUE,"37",TRUE,65.0044033465434,0.0786394552991407,90.9,22.1996833582348,44.9,72.9,66.4,25.3,0.2,0.3,1.1,6.6,0.52070525,0.463,24119,35.8,25.6,17.2,12.8,0.072,29.7,16.7,20.2,3,15.4,15,18.5,19,6.3,75.5,32.3,0.195,75.8255893137768,7.2,281.339,549.4,4,3.8,0.394,0.181,0.329,0.132,0.1,53.9,85.7,351.75,5.7,10.0833333333333,45.2
FALSE,"37",FALSE,61.7783473697058,0.0337030993223201,103.4,11.3290240312927,44.8,60.8,34.7,62.3,0.4,0.5,0.8,1.3,0.5124375,0.48,20426,42.4,40,23.3,17,0.078,22,20.2,19.8,2.8,11.5,23.7,27.7,10.1,2.8,70.3,46.9,0.17,74.5186037364798,14.9,393.856,532.6,4.7,4.2,0.477,0.226,0.355,0.167,0.12,54.7,75.7,143.94,6.706637,9.81,42.4
TRUE,"37",FALSE,62.0339773743342,0.0531265786709732,90.5,15.3323107500493,42.6,65.7,54.7,34.7,2,0.2,1.3,7.1,0.42842425,0.48,23937,37.4,33.4,24.1,20.8,0.092,25,15.9,20.1,4.2,13.3,21.5,26,9.8,2.4,74.4,37.3,0.203,73.577874015748,7.9,319.391,604.3,4.8,4.4,0.541,0.232,0.348,0.15,0.1,45.5,95.6,335.64,9.9,10.375,44.55
